dispositif,mois,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,reg,libelle_region,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,2020-09,650.00,1985.00,83320.00,53,Bretagne,GZ,Commerce,2021-02-23
Activite Partielle,2020-09,225.00,2120.00,132825.00,53,Bretagne,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-09,1870.00,6725.00,303335.00,53,Bretagne,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-09,170.00,975.00,52135.00,53,Bretagne,JZ,Information et communication,2021-02-23
Activite Partielle,2020-09,80.00,165.00,10235.00,53,Bretagne,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-09,25.00,50.00,3450.00,53,Bretagne,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-09,940.00,3760.00,239195.00,53,Bretagne,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-09,235.00,675.00,27105.00,53,Bretagne,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-09,660.00,2050.00,94655.00,53,Bretagne,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-10,60.00,170.00,10990.00,53,Bretagne,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-10,185.00,860.00,29040.00,53,Bretagne,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-10,35.00,895.00,28050.00,53,Bretagne,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-10,15.00,130.00,4760.00,53,Bretagne,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-10,270.00,2525.00,80220.00,53,Bretagne,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-10,5.00,50.00,785.00,53,Bretagne,DE,Industries extractives,2021-02-23
Activite Partielle,2020-10,125.00,375.00,21375.00,53,Bretagne,FZ,Construction,2021-02-23
Activite Partielle,2020-10,2755.00,7980.00,142430.00,53,Bretagne,GZ,Commerce,2021-02-23
Activite Partielle,2020-10,185.00,2040.00,147130.00,53,Bretagne,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-10,4575.00,17785.00,493690.00,53,Bretagne,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-10,155.00,730.00,36950.00,53,Bretagne,JZ,Information et communication,2021-02-23
Activite Partielle,2020-10,110.00,180.00,8270.00,53,Bretagne,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-10,155.00,290.00,5920.00,53,Bretagne,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-10,920.00,3695.00,194110.00,53,Bretagne,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-10,320.00,880.00,24345.00,53,Bretagne,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-10,2580.00,7130.00,164150.00,53,Bretagne,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-11,155.00,460.00,33935.00,53,Bretagne,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-11,610.00,3120.00,154690.00,53,Bretagne,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-11,55.00,590.00,16965.00,53,Bretagne,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-11,30.00,365.00,9040.00,53,Bretagne,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-11,500.00,3450.00,159235.00,53,Bretagne,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-11,35.00,145.00,7555.00,53,Bretagne,DE,Industries extractives,2021-02-23
Activite Partielle,2020-11,310.00,830.00,50795.00,53,Bretagne,FZ,Construction,2021-02-23
Activite Partielle,2020-11,6365.00,25350.00,1904080.00,53,Bretagne,GZ,Commerce,2021-02-23
Activite Partielle,2020-11,310.00,3040.00,190385.00,53,Bretagne,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-11,6600.00,30890.00,2854095.00,53,Bretagne,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-11,270.00,1125.00,85835.00,53,Bretagne,JZ,Information et communication,2021-02-23
Activite Partielle,2020-11,325.00,895.00,63060.00,53,Bretagne,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-11,730.00,2300.00,210200.00,53,Bretagne,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-11,1765.00,8585.00,498300.00,53,Bretagne,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-11,1020.00,3910.00,237500.00,53,Bretagne,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-11,5100.00,16650.00,1320600.00,53,Bretagne,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-12,120.00,355.00,28095.00,53,Bretagne,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-12,390.00,2065.00,102205.00,53,Bretagne,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-12,45.00,535.00,12980.00,53,Bretagne,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-12,25.00,460.00,13060.00,53,Bretagne,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-12,345.00,2700.00,104615.00,53,Bretagne,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-12,15.00,55.00,5485.00,53,Bretagne,DE,Industries extractives,2021-02-23
Activite Partielle,2020-12,215.00,910.00,48840.00,53,Bretagne,FZ,Construction,2021-02-23
Activite Partielle,2020-12,2145.00,8080.00,436510.00,53,Bretagne,GZ,Commerce,2021-02-23
Activite Partielle,2020-12,265.00,2535.00,174080.00,53,Bretagne,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-12,6615.00,28760.00,3042250.00,53,Bretagne,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-12,235.00,915.00,73025.00,53,Bretagne,JZ,Information et communication,2021-02-23
Activite Partielle,2020-12,225.00,665.00,44800.00,53,Bretagne,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-12,190.00,390.00,23975.00,53,Bretagne,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-12,1360.00,5825.00,363045.00,53,Bretagne,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-12,655.00,2175.00,88350.00,53,Bretagne,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-12,2680.00,9805.00,587390.00,53,Bretagne,RU,Autres activités de services,2021-02-23
Activite Partielle,2021-01,65.00,210.00,16300.00,53,Bretagne,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2021-01,255.00,1415.00,56935.00,53,Bretagne,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2021-01,20.00,285.00,6840.00,53,Bretagne,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2021-01,15.00,90.00,4700.00,53,Bretagne,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2021-01,190.00,1390.00,54810.00,53,Bretagne,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2021-01,5.00,10.00,920.00,53,Bretagne,DE,Industries extractives,2021-02-23
Activite Partielle,2021-01,130.00,370.00,26555.00,53,Bretagne,FZ,Construction,2021-02-23
Activite Partielle,2021-01,1350.00,4275.00,207105.00,53,Bretagne,GZ,Commerce,2021-02-23
Activite Partielle,2021-01,120.00,550.00,29690.00,53,Bretagne,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2021-01,5165.00,22495.00,2117785.00,53,Bretagne,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2021-01,130.00,440.00,36890.00,53,Bretagne,JZ,Information et communication,2021-02-23
Activite Partielle,2021-01,110.00,290.00,21085.00,53,Bretagne,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2021-01,55.00,120.00,8365.00,53,Bretagne,LZ,Activités immobilières,2021-02-23
Activite Partielle,2021-01,755.00,2995.00,200090.00,53,Bretagne,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2021-01,335.00,945.00,40835.00,53,Bretagne,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2021-01,1735.00,6195.00,361835.00,53,Bretagne,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-03,315.00,780.00,34895.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-03,590.00,3315.00,132690.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-03,260.00,7850.00,344925.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-03,75.00,4520.00,185680.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-03,1730.00,24390.00,1086870.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-03,210.00,1550.00,66200.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-03,5165.00,32185.00,1570835.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-03,7740.00,40285.00,2041620.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-03,1095.00,14195.00,578805.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-03,4280.00,22185.00,1199105.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-03,340.00,1800.00,78660.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-03,720.00,1900.00,83225.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-03,590.00,2145.00,116075.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-03,3840.00,32515.00,1195175.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-03,2380.00,14365.00,505990.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-03,3850.00,13340.00,624800.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-04,410.00,1035.00,88215.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-04,845.00,5335.00,468355.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-04,310.00,10625.00,840235.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-04,85.00,5890.00,471190.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-04,1995.00,31200.00,2677835.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-04,270.00,2355.00,185725.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-04,5595.00,37930.00,3875560.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-04,8725.00,48710.00,5319185.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-04,1225.00,17845.00,1388005.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-04,4525.00,24000.00,2898715.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-04,455.00,2775.00,240240.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-04,995.00,3100.00,270035.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-04,680.00,2955.00,303800.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-04,4675.00,36625.00,2907380.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-04,2890.00,17965.00,1289960.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-04,4590.00,16725.00,1614385.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-05,380.00,935.00,57635.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-05,860.00,5205.00,295970.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-05,315.00,9085.00,466275.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-05,75.00,5180.00,318165.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-05,1890.00,24775.00,1350505.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-05,270.00,1715.00,90375.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-05,3970.00,18615.00,1014625.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-05,8080.00,38635.00,1974000.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-05,1210.00,14675.00,712115.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-05,4390.00,22775.00,2139280.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-05,450.00,2885.00,174580.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-05,930.00,2800.00,153775.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-05,630.00,2400.00,100200.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-05,4210.00,28570.00,1465535.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-05,2820.00,16255.00,696850.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-05,4435.00,15925.00,858300.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-06,155.00,310.00,18705.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-06,420.00,2085.00,107430.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-06,210.00,5560.00,251735.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-06,55.00,3775.00,197065.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-06,1090.00,14065.00,747380.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-06,110.00,310.00,17225.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-06,1115.00,3195.00,217025.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-06,2945.00,10535.00,561250.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-06,685.00,6050.00,247535.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-06,2830.00,13400.00,789150.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-06,300.00,1715.00,108535.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-06,350.00,905.00,51955.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-06,140.00,265.00,17800.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-06,2085.00,10580.00,592940.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-06,1145.00,5945.00,249150.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-06,2105.00,7415.00,384200.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-07,70.00,165.00,17030.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-07,195.00,920.00,45570.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-07,160.00,3600.00,137345.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-07,40.00,2705.00,123610.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-07,705.00,8950.00,461015.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-07,45.00,85.00,3950.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-07,465.00,1165.00,77455.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-07,1320.00,4770.00,239950.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-07,440.00,2810.00,112310.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-07,1925.00,7250.00,403965.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-07,190.00,810.00,51765.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-07,145.00,330.00,16965.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-07,70.00,120.00,6470.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-07,1245.00,5625.00,315950.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-07,585.00,2355.00,102435.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-07,1075.00,3380.00,171790.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-08,30.00,65.00,3190.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-08,115.00,360.00,17875.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-08,95.00,1765.00,47175.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-08,25.00,1590.00,38200.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-08,415.00,4495.00,162110.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-08,25.00,40.00,2695.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-08,210.00,535.00,30985.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-08,685.00,2170.00,99490.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-08,270.00,1215.00,60390.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-08,1255.00,4160.00,214135.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-08,135.00,580.00,30380.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-08,65.00,165.00,8675.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-08,30.00,60.00,4580.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-08,820.00,3120.00,158395.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-08,295.00,1005.00,37505.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-08,575.00,1710.00,84500.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-09,25.00,75.00,2560.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-09,80.00,310.00,13400.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-09,100.00,2925.00,98555.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-09,25.00,1650.00,78700.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-09,505.00,6775.00,336195.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-09,20.00,35.00,1555.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-09,185.00,550.00,31725.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-09,600.00,2475.00,121700.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-09,215.00,1110.00,43435.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-09,1385.00,4695.00,239175.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-09,130.00,545.00,34450.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-09,75.00,135.00,7805.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-09,25.00,150.00,8775.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-09,715.00,2695.00,148315.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-09,200.00,855.00,31090.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-09,500.00,1545.00,79575.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-10,35.00,100.00,9215.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-10,105.00,410.00,11590.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-10,80.00,2365.00,84940.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-10,20.00,1200.00,51755.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-10,410.00,5585.00,262475.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-10,10.00,50.00,2270.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-10,135.00,415.00,26320.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-10,1875.00,6150.00,142300.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-10,190.00,845.00,37255.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-10,2775.00,11525.00,353710.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-10,105.00,550.00,27240.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-10,65.00,110.00,5730.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-10,120.00,255.00,5000.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-10,685.00,2685.00,122925.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-10,245.00,945.00,24825.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-10,1985.00,5730.00,138675.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-11,140.00,330.00,23535.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-11,320.00,1590.00,83755.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-11,100.00,1685.00,71140.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-11,25.00,1075.00,48740.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
Activite Partielle,2020-11,570.00,6020.00,271020.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2021-02-23
Activite Partielle,2020-11,25.00,70.00,4035.00,24,Centre-Val de Loire,DE,Industries extractives,2021-02-23
Activite Partielle,2020-11,320.00,855.00,67815.00,24,Centre-Val de Loire,FZ,Construction,2021-02-23
Activite Partielle,2020-11,3915.00,16190.00,1242780.00,24,Centre-Val de Loire,GZ,Commerce,2021-02-23
Activite Partielle,2020-11,305.00,1425.00,69505.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2021-02-23
Activite Partielle,2020-11,3960.00,19595.00,1804375.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2021-02-23
Activite Partielle,2020-11,185.00,1090.00,67615.00,24,Centre-Val de Loire,JZ,Information et communication,2021-02-23
Activite Partielle,2020-11,210.00,465.00,30690.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2021-02-23
Activite Partielle,2020-11,425.00,1265.00,119660.00,24,Centre-Val de Loire,LZ,Activités immobilières,2021-02-23
Activite Partielle,2020-11,1215.00,5200.00,324210.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2021-02-23
Activite Partielle,2020-11,695.00,2550.00,171370.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2021-02-23
Activite Partielle,2020-11,3810.00,12030.00,951175.00,24,Centre-Val de Loire,RU,Autres activités de services,2021-02-23
Activite Partielle,2020-12,120.00,290.00,20780.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2021-02-23
Activite Partielle,2020-12,205.00,1045.00,52520.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2021-02-23
Activite Partielle,2020-12,90.00,1600.00,62885.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2021-02-23
Activite Partielle,2020-12,20.00,900.00,40525.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2021-02-23
