dispositif,mois,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,reg,libelle_region,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,2020-07,1850.00,6925.00,389585.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-07,170.00,770.00,49135.00,24,Centre-Val de Loire,JZ,Information et communication,2020-10-27
Activite Partielle,2020-07,135.00,290.00,15595.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-07,60.00,110.00,5810.00,24,Centre-Val de Loire,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-07,1040.00,4380.00,254130.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-07,525.00,2095.00,91535.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-07,1005.00,3200.00,165450.00,24,Centre-Val de Loire,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-08,30.00,60.00,3050.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-08,100.00,340.00,16310.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-08,75.00,990.00,31785.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-08,15.00,630.00,13410.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-08,365.00,3150.00,107735.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-08,10.00,20.00,1230.00,24,Centre-Val de Loire,DE,Industries extractives,2020-10-27
Activite Partielle,2020-08,170.00,435.00,23905.00,24,Centre-Val de Loire,FZ,Construction,2020-10-27
Activite Partielle,2020-08,590.00,1970.00,88425.00,24,Centre-Val de Loire,GZ,Commerce,2020-10-27
Activite Partielle,2020-08,200.00,800.00,45105.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-08,1180.00,3870.00,200130.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-08,110.00,485.00,26705.00,24,Centre-Val de Loire,JZ,Information et communication,2020-10-27
Activite Partielle,2020-08,65.00,155.00,8330.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-08,25.00,60.00,4200.00,24,Centre-Val de Loire,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-08,590.00,1980.00,107575.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-08,225.00,810.00,28650.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-08,510.00,1515.00,78180.00,24,Centre-Val de Loire,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-09,20.00,35.00,1830.00,24,Centre-Val de Loire,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-09,40.00,175.00,7185.00,24,Centre-Val de Loire,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-09,45.00,510.00,16510.00,24,Centre-Val de Loire,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-09,10.00,380.00,16170.00,24,Centre-Val de Loire,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-09,305.00,2995.00,144150.00,24,Centre-Val de Loire,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-09,10.00,25.00,1245.00,24,Centre-Val de Loire,DE,Industries extractives,2020-10-27
Activite Partielle,2020-09,95.00,255.00,14290.00,24,Centre-Val de Loire,FZ,Construction,2020-10-27
Activite Partielle,2020-09,320.00,1185.00,63285.00,24,Centre-Val de Loire,GZ,Commerce,2020-10-27
Activite Partielle,2020-09,95.00,335.00,18720.00,24,Centre-Val de Loire,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-09,780.00,2435.00,142900.00,24,Centre-Val de Loire,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-09,80.00,250.00,16925.00,24,Centre-Val de Loire,JZ,Information et communication,2020-10-27
Activite Partielle,2020-09,45.00,70.00,5275.00,24,Centre-Val de Loire,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-09,15.00,135.00,7545.00,24,Centre-Val de Loire,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-09,360.00,1130.00,76095.00,24,Centre-Val de Loire,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-09,100.00,315.00,12900.00,24,Centre-Val de Loire,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-09,295.00,975.00,54910.00,24,Centre-Val de Loire,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-03,150.00,435.00,23290.00,94,Corse,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-03,220.00,1090.00,52000.00,94,Corse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-03,15.00,90.00,4600.00,94,Corse,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-03,5.00,195.00,9605.00,94,Corse,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-03,230.00,955.00,51375.00,94,Corse,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-03,45.00,355.00,17860.00,94,Corse,DE,Industries extractives,2020-10-27
Activite Partielle,2020-03,1620.00,8260.00,462495.00,94,Corse,FZ,Construction,2020-10-27
Activite Partielle,2020-03,1860.00,7675.00,415815.00,94,Corse,GZ,Commerce,2020-10-27
Activite Partielle,2020-03,250.00,1905.00,80400.00,94,Corse,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-03,1320.00,5310.00,322930.00,94,Corse,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-03,85.00,315.00,14990.00,94,Corse,JZ,Information et communication,2020-10-27
Activite Partielle,2020-03,165.00,445.00,22250.00,94,Corse,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-03,215.00,550.00,29500.00,94,Corse,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-03,920.00,4010.00,182745.00,94,Corse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-03,405.00,1840.00,77800.00,94,Corse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-03,595.00,2040.00,111840.00,94,Corse,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-04,170.00,500.00,56790.00,94,Corse,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-04,270.00,1380.00,154080.00,94,Corse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-04,15.00,90.00,9705.00,94,Corse,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-04,10.00,200.00,26660.00,94,Corse,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-04,255.00,1035.00,124825.00,94,Corse,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-04,50.00,355.00,30475.00,94,Corse,DE,Industries extractives,2020-10-27
Activite Partielle,2020-04,1720.00,8780.00,1067750.00,94,Corse,FZ,Construction,2020-10-27
Activite Partielle,2020-04,2060.00,8975.00,1063975.00,94,Corse,GZ,Commerce,2020-10-27
Activite Partielle,2020-04,300.00,2725.00,284490.00,94,Corse,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-04,1495.00,5935.00,821920.00,94,Corse,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-04,105.00,465.00,44320.00,94,Corse,JZ,Information et communication,2020-10-27
Activite Partielle,2020-04,205.00,645.00,65625.00,94,Corse,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-04,250.00,660.00,82210.00,94,Corse,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-04,1055.00,4890.00,497215.00,94,Corse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-04,475.00,2465.00,207690.00,94,Corse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-04,660.00,2320.00,282175.00,94,Corse,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-05,140.00,350.00,26620.00,94,Corse,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-05,265.00,1375.00,112095.00,94,Corse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-05,15.00,65.00,4230.00,94,Corse,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-05,10.00,190.00,16410.00,94,Corse,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-05,215.00,695.00,48195.00,94,Corse,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-05,45.00,215.00,13370.00,94,Corse,DE,Industries extractives,2020-10-27
Activite Partielle,2020-05,1150.00,4175.00,284810.00,94,Corse,FZ,Construction,2020-10-27
Activite Partielle,2020-05,2025.00,7905.00,511630.00,94,Corse,GZ,Commerce,2020-10-27
Activite Partielle,2020-05,280.00,2585.00,224110.00,94,Corse,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-05,1485.00,5830.00,654315.00,94,Corse,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-05,95.00,400.00,29185.00,94,Corse,JZ,Information et communication,2020-10-27
Activite Partielle,2020-05,200.00,550.00,37435.00,94,Corse,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-05,245.00,660.00,46395.00,94,Corse,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-05,955.00,4030.00,272930.00,94,Corse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-05,485.00,2245.00,125805.00,94,Corse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-05,650.00,2250.00,160225.00,94,Corse,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-06,65.00,140.00,11290.00,94,Corse,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-06,180.00,735.00,56080.00,94,Corse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-06,10.00,35.00,2380.00,94,Corse,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-06,5.00,175.00,11150.00,94,Corse,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-06,105.00,270.00,21565.00,94,Corse,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-06,25.00,75.00,4725.00,94,Corse,DE,Industries extractives,2020-10-27
Activite Partielle,2020-06,360.00,840.00,72730.00,94,Corse,FZ,Construction,2020-10-27
Activite Partielle,2020-06,995.00,2695.00,194365.00,94,Corse,GZ,Commerce,2020-10-27
Activite Partielle,2020-06,200.00,1315.00,91145.00,94,Corse,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-06,1160.00,4635.00,377040.00,94,Corse,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-06,45.00,170.00,13465.00,94,Corse,JZ,Information et communication,2020-10-27
Activite Partielle,2020-06,90.00,175.00,14090.00,94,Corse,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-06,140.00,310.00,25385.00,94,Corse,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-06,500.00,1810.00,132575.00,94,Corse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-06,220.00,850.00,54240.00,94,Corse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-06,335.00,1100.00,80865.00,94,Corse,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-07,35.00,80.00,6085.00,94,Corse,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-07,100.00,355.00,28355.00,94,Corse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-07,5.00,20.00,860.00,94,Corse,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-07,5.00,120.00,3925.00,94,Corse,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-07,55.00,185.00,14870.00,94,Corse,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-07,10.00,30.00,2180.00,94,Corse,DE,Industries extractives,2020-10-27
Activite Partielle,2020-07,165.00,350.00,33145.00,94,Corse,FZ,Construction,2020-10-27
Activite Partielle,2020-07,550.00,1345.00,88800.00,94,Corse,GZ,Commerce,2020-10-27
Activite Partielle,2020-07,120.00,490.00,30730.00,94,Corse,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-07,810.00,2930.00,206215.00,94,Corse,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-07,45.00,150.00,7965.00,94,Corse,JZ,Information et communication,2020-10-27
Activite Partielle,2020-07,40.00,90.00,6895.00,94,Corse,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-07,80.00,190.00,12470.00,94,Corse,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-07,310.00,935.00,77065.00,94,Corse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-07,100.00,360.00,19730.00,94,Corse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-07,215.00,665.00,48110.00,94,Corse,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-08,20.00,35.00,2980.00,94,Corse,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-08,60.00,200.00,14700.00,94,Corse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-08,5.00,140.00,4735.00,94,Corse,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-08,30.00,75.00,3480.00,94,Corse,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-08,5.00,15.00,895.00,94,Corse,DE,Industries extractives,2020-10-27
Activite Partielle,2020-08,60.00,130.00,11545.00,94,Corse,FZ,Construction,2020-10-27
Activite Partielle,2020-08,300.00,685.00,49495.00,94,Corse,GZ,Commerce,2020-10-27
Activite Partielle,2020-08,75.00,260.00,19745.00,94,Corse,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-08,460.00,1350.00,94925.00,94,Corse,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-08,30.00,120.00,5810.00,94,Corse,JZ,Information et communication,2020-10-27
Activite Partielle,2020-08,25.00,45.00,3410.00,94,Corse,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-08,45.00,95.00,7035.00,94,Corse,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-08,195.00,600.00,48700.00,94,Corse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-08,60.00,210.00,10435.00,94,Corse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-08,130.00,340.00,29775.00,94,Corse,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-09,10.00,15.00,1360.00,94,Corse,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-09,40.00,125.00,8395.00,94,Corse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-09,0.00,115.00,3735.00,94,Corse,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-09,15.00,75.00,6600.00,94,Corse,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-09,5.00,10.00,730.00,94,Corse,DE,Industries extractives,2020-10-27
Activite Partielle,2020-09,50.00,110.00,10635.00,94,Corse,FZ,Construction,2020-10-27
Activite Partielle,2020-09,180.00,390.00,29765.00,94,Corse,GZ,Commerce,2020-10-27
Activite Partielle,2020-09,30.00,80.00,5785.00,94,Corse,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-09,350.00,1015.00,77010.00,94,Corse,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-09,20.00,55.00,3700.00,94,Corse,JZ,Information et communication,2020-10-27
Activite Partielle,2020-09,10.00,40.00,2715.00,94,Corse,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-09,20.00,45.00,3000.00,94,Corse,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-09,130.00,390.00,31570.00,94,Corse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-09,25.00,80.00,5100.00,94,Corse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-09,95.00,265.00,23200.00,94,Corse,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-03,720.00,2065.00,93070.00,44,Grand Est,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-03,1685.00,9910.00,424545.00,44,Grand Est,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-03,0.00,15.00,785.00,44,Grand Est,C2,Cokéfaction et raffinage,2020-10-27
Activite Partielle,2020-03,530.00,16445.00,700775.00,44,Grand Est,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-03,155.00,21370.00,1056600.00,44,Grand Est,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-03,3910.00,63005.00,2761090.00,44,Grand Est,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-03,500.00,4110.00,184615.00,44,Grand Est,DE,Industries extractives,2020-10-27
Activite Partielle,2020-03,11575.00,69555.00,3528865.00,44,Grand Est,FZ,Construction,2020-10-27
Activite Partielle,2020-03,19065.00,97610.00,4993915.00,44,Grand Est,GZ,Commerce,2020-10-27
Activite Partielle,2020-03,2225.00,27890.00,1189875.00,44,Grand Est,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-03,9995.00,59085.00,3194645.00,44,Grand Est,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-03,845.00,4615.00,201125.00,44,Grand Est,JZ,Information et communication,2020-10-27
Activite Partielle,2020-03,1750.00,4815.00,206025.00,44,Grand Est,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-03,1250.00,4400.00,217945.00,44,Grand Est,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-03,8885.00,76670.00,2925960.00,44,Grand Est,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-03,6460.00,39830.00,1537955.00,44,Grand Est,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-03,7400.00,30450.00,1464895.00,44,Grand Est,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-04,975.00,2475.00,207390.00,44,Grand Est,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-04,2235.00,15325.00,1266555.00,44,Grand Est,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-04,0.00,15.00,1895.00,44,Grand Est,C2,Cokéfaction et raffinage,2020-10-27
Activite Partielle,2020-04,625.00,19545.00,1460025.00,44,Grand Est,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-04,185.00,25225.00,2648970.00,44,Grand Est,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-04,4460.00,77915.00,6918130.00,44,Grand Est,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-04,645.00,5745.00,482050.00,44,Grand Est,DE,Industries extractives,2020-10-27
Activite Partielle,2020-04,12200.00,81115.00,8190545.00,44,Grand Est,FZ,Construction,2020-10-27
Activite Partielle,2020-04,21525.00,120120.00,12876890.00,44,Grand Est,GZ,Commerce,2020-10-27
Activite Partielle,2020-04,2565.00,39190.00,3203485.00,44,Grand Est,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-04,10530.00,63935.00,7691205.00,44,Grand Est,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-04,1105.00,6890.00,625460.00,44,Grand Est,JZ,Information et communication,2020-10-27
Activite Partielle,2020-04,2285.00,7060.00,627055.00,44,Grand Est,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-04,1440.00,5550.00,577175.00,44,Grand Est,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-04,10475.00,83920.00,6476630.00,44,Grand Est,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-04,7635.00,48590.00,3629715.00,44,Grand Est,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-04,8435.00,36210.00,3596215.00,44,Grand Est,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-05,980.00,1955.00,131050.00,44,Grand Est,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-05,2220.00,14275.00,871350.00,44,Grand Est,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-05,0.00,15.00,1285.00,44,Grand Est,C2,Cokéfaction et raffinage,2020-10-27
Activite Partielle,2020-05,625.00,13485.00,684010.00,44,Grand Est,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-05,170.00,19590.00,1225415.00,44,Grand Est,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-05,4010.00,55925.00,3078345.00,44,Grand Est,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-05,535.00,3885.00,219180.00,44,Grand Est,DE,Industries extractives,2020-10-27
Activite Partielle,2020-05,8745.00,39865.00,2170545.00,44,Grand Est,FZ,Construction,2020-10-27
Activite Partielle,2020-05,19865.00,97355.00,5219220.00,44,Grand Est,GZ,Commerce,2020-10-27
Activite Partielle,2020-05,2345.00,31880.00,1962040.00,44,Grand Est,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-05,10070.00,60215.00,5613485.00,44,Grand Est,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-05,1090.00,6565.00,418395.00,44,Grand Est,JZ,Information et communication,2020-10-27
Activite Partielle,2020-05,2095.00,6370.00,339295.00,44,Grand Est,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-05,1310.00,4660.00,230835.00,44,Grand Est,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-05,9355.00,64680.00,3409665.00,44,Grand Est,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-05,7280.00,42785.00,1923265.00,44,Grand Est,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-05,8040.00,33885.00,1882170.00,44,Grand Est,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-06,450.00,815.00,59690.00,44,Grand Est,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-06,1200.00,6265.00,346035.00,44,Grand Est,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-06,0.00,10.00,1235.00,44,Grand Est,C2,Cokéfaction et raffinage,2020-10-27
Activite Partielle,2020-06,410.00,8990.00,395935.00,44,Grand Est,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-06,115.00,11065.00,517090.00,44,Grand Est,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-06,2235.00,29675.00,1404350.00,44,Grand Est,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-06,200.00,870.00,54490.00,44,Grand Est,DE,Industries extractives,2020-10-27
Activite Partielle,2020-06,2365.00,6285.00,411170.00,44,Grand Est,FZ,Construction,2020-10-27
Activite Partielle,2020-06,7695.00,28300.00,1475835.00,44,Grand Est,GZ,Commerce,2020-10-27
Activite Partielle,2020-06,1330.00,14730.00,908215.00,44,Grand Est,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-06,6900.00,37560.00,2326560.00,44,Grand Est,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-06,625.00,3430.00,217385.00,44,Grand Est,JZ,Information et communication,2020-10-27
Activite Partielle,2020-06,690.00,1840.00,104985.00,44,Grand Est,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-06,375.00,870.00,65540.00,44,Grand Est,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-06,4440.00,23365.00,1338280.00,44,Grand Est,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-06,2875.00,16150.00,630525.00,44,Grand Est,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-06,3295.00,14985.00,805690.00,44,Grand Est,RU,Autres activités de services,2020-10-27
Activite Partielle,2020-07,205.00,400.00,23670.00,44,Grand Est,AZ,"Agriculture, sylviculture et pêche",2020-10-27
Activite Partielle,2020-07,710.00,3180.00,152155.00,44,Grand Est,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-10-27
Activite Partielle,2020-07,0.00,10.00,1365.00,44,Grand Est,C2,Cokéfaction et raffinage,2020-10-27
Activite Partielle,2020-07,265.00,5785.00,200400.00,44,Grand Est,C3,Fabr. d'équipements ; fabrication de machines,2020-10-27
Activite Partielle,2020-07,85.00,6925.00,253025.00,44,Grand Est,C4,Fabrication de matériels de transport,2020-10-27
Activite Partielle,2020-07,1440.00,18240.00,775255.00,44,Grand Est,C5,Fabrication d'autres produits indus.,2020-10-27
Activite Partielle,2020-07,80.00,275.00,18065.00,44,Grand Est,DE,Industries extractives,2020-10-27
Activite Partielle,2020-07,930.00,2155.00,164470.00,44,Grand Est,FZ,Construction,2020-10-27
Activite Partielle,2020-07,3640.00,12110.00,623380.00,44,Grand Est,GZ,Commerce,2020-10-27
Activite Partielle,2020-07,795.00,7575.00,573785.00,44,Grand Est,HZ,Transports et entreposage,2020-10-27
Activite Partielle,2020-07,4615.00,20580.00,1247175.00,44,Grand Est,IZ,Hébergement et restauration,2020-10-27
Activite Partielle,2020-07,395.00,1770.00,98195.00,44,Grand Est,JZ,Information et communication,2020-10-27
Activite Partielle,2020-07,310.00,765.00,44465.00,44,Grand Est,KZ,Act. financières et d'assurance,2020-10-27
Activite Partielle,2020-07,165.00,395.00,26640.00,44,Grand Est,LZ,Activités immobilières,2020-10-27
Activite Partielle,2020-07,2640.00,13115.00,727900.00,44,Grand Est,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-10-27
Activite Partielle,2020-07,1485.00,5915.00,226890.00,44,Grand Est,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-10-27
Activite Partielle,2020-07,1825.00,7280.00,363415.00,44,Grand Est,RU,Autres activités de services,2020-10-27
